    149,         9.4018,        -3.2811,         6.1207,       372.1115,        60.2721,       701.8173,         9.0201,       208.5305,        29.8585,     61757.0078,       130.0000,         3.1009,
    150,         3.0899,         2.8698,         5.9597,       374.3389,        63.1567,       702.1318,         9.3831,       209.2685,        31.3104,     61756.9844,       130.0000,         3.1195,
    151,         9.0137,        -2.4873,         6.5264,       377.1634,        66.6429,       702.5670,         9.8664,       210.4819,        33.2437,     61756.9688,       130.0000,         3.1430,
    152,         5.8159,        -0.4881,         5.3278,       378.7328,        68.8722,       702.7506,        10.0983,       210.6889,        34.1713,     61756.9531,       130.0000,         3.1561,
    153,        10.3406,        -3.9366,         6.4040,       381.3805,        72.1750,       703.1489,        10.5449,       211.7529,        35.9578,     61756.9375,       130.0000,         3.1782,
    154,        13.7301,        -6.0241,         7.7060,       385.3316,        76.7796,       703.8075,        11.2519,       213.8523,        38.7858,     61756.9141,       130.0000,         3.2111,
    155,        10.2057,        -3.4457,         6.7600,       388.2448,        80.3443,       704.2581,        11.7509,       215.1141,        40.7817,     61756.8828,       130.0000,         3.2354,
    156,         8.8028,        -2.1678,         6.6350,       391.0015,        83.7465,       704.6763,        12.2174,       216.2423,        42.6478,     61756.8438,       130.0000,         3.2583,
    157,         7.9535,        -0.0066,         7.9469,       395.0779,        88.4627,       705.3573,        12.9467,       218.4159,        45.5650,     61756.7969,       130.0000,         3.2923,
    158,        11.0240,        -3.6106,         7.4135,       398.5703,        92.5911,       705.9207,        13.5585,       220.1127,        48.0119,     61756.6406,       130.0000,         3.3214,
    159,         2.4273,         2.8486,         5.2760,       399.9049,        94.5602,       706.0522,        13.7384,       220.0777,        48.7315,     61756.4609,       130.0000,         3.3325,
    160,         8.1673,        -2.4951,         5.6722,       400.6098,        95.8961,       706.2711,        14.0055,       220.3927,        49.8002,     61756.2969,       130.0000,         3.3384,
    161,         6.8359,        -1.1614,         5.6746,       401.3337,        97.2468,       706.4929,        14.2757,       220.7183,        50.8808,     61756.1641,       130.0000,         3.3444,
    162,         9.0118,        -2.8027,         6.2090,       402.5848,        99.1214,       706.8194,        14.6506,       221.4612,        52.3805,     61756.0547,       130.0000,         3.3549,
    163,         9.7266,        -3.1465,         6.5802,       404.2047,       101.3618,       707.2192,        15.0987,       222.4938,        54.1728,     61755.9531,       130.0000,         3.3684,
